"","Time","0ugmL_SIgA","30ugmL_SIgA","300ugmL_SIgA","0ugmL_SD","30ugmL_SD","300ugmL_SD","0_lower","0_upper","30_lower","30_upper","300_lower","300_upper"
"821",3421.08533333333,0.554,0.36375,0.63475,0.162332991101624,0.164779397984093,0.162332991101624,0.391667008898376,0.716332991101624,0.198970602015907,0.528529397984093,0.472417008898376,0.797082991101624
"822",3425.25225,0.551,0.36425,0.62975,0.162031632714109,0.165507300946716,0.162031632714109,0.388968367285891,0.713031632714109,0.198742699053284,0.529757300946716,0.467718367285891,0.791781632714109
"823",3429.40225,0.5465,0.3565,0.621,0.158987158810599,0.158911663092004,0.158987158810599,0.387512841189401,0.705487158810599,0.197588336907996,0.515411663092004,0.462012841189401,0.779987158810599
"824",3433.55225,0.5395,0.347,0.619,0.155352019619959,0.157050681840821,0.155352019619959,0.384147980380041,0.694852019619959,0.189949318159179,0.504050681840821,0.463647980380041,0.774352019619959
"825",3437.71891666667,0.53675,0.35125,0.61375,0.153254689977175,0.154235750287236,0.153254689977175,0.383495310022825,0.690004689977175,0.197014249712764,0.505485750287236,0.460495310022825,0.767004689977175
"826",3441.86891666667,0.53275,0.349,0.6055,0.150453758122997,0.151143144072101,0.150453758122997,0.382296241877003,0.683203758122997,0.197856855927899,0.500143144072101,0.455046241877003,0.755953758122997
"827",3446.01891666667,0.5265,0.34275,0.599,0.145646547046838,0.148794041099322,0.145646547046838,0.380853452953162,0.672146547046838,0.193955958900678,0.491544041099322,0.453353452953162,0.744646547046838
"828",3450.18558333333,0.52425,0.34125,0.5965,0.147094074206498,0.14795044215322,0.147094074206498,0.377155925793502,0.671344074206498,0.19329955784678,0.48920044215322,0.449405925793502,0.743594074206498
"829",3454.33583333333,0.52025,0.341,0.5955,0.144944529619668,0.145465918116009,0.144944529619668,0.375305470380332,0.665194529619667,0.195534081883991,0.486465918116009,0.450555470380333,0.740444529619668
"830",3458.48558333333,0.51475,0.33525,0.58475,0.139991666418636,0.143352711868315,0.139991666418636,0.374758333581364,0.654741666418636,0.191897288131685,0.478602711868314,0.444758333581364,0.724741666418636
"831",3462.63583333333,0.5145,0.3385,0.5735,0.138407610580729,0.145412058188675,0.138407610580729,0.376092389419271,0.652907610580729,0.193087941811325,0.483912058188675,0.435092389419271,0.711907610580729
"832",3466.8025,0.50575,0.3415,0.55825,0.13260310453882,0.145487685618635,0.13260310453882,0.37314689546118,0.63835310453882,0.196012314381365,0.486987685618635,0.42564689546118,0.69085310453882
"833",3470.9525,0.5075,0.33925,0.55925,0.134159109518015,0.145836380920537,0.134159109518015,0.373340890481985,0.641659109518015,0.193413619079463,0.485086380920537,0.425090890481985,0.693409109518015
"834",3475.1025,0.50275,0.34025,0.5535,0.131014948256551,0.146288242863191,0.131014948256551,0.371735051743449,0.633764948256551,0.193961757136809,0.486538242863191,0.422485051743449,0.684514948256551
"835",3479.26916666667,0.49625,0.33925,0.551,0.127094125224837,0.143926775363956,0.127094125224837,0.369155874775163,0.623344125224837,0.195323224636044,0.483176775363956,0.423905874775163,0.678094125224837
"836",3483.41916666667,0.49325,0.33725,0.55,0.125082306236067,0.144197491887573,0.125082306236067,0.368167693763933,0.618332306236067,0.193052508112427,0.481447491887573,0.424917693763933,0.675082306236067
"837",3487.56941666667,0.49425,0.3385,0.5515,0.124229626096193,0.145472505993401,0.124229626096193,0.370020373903807,0.618479626096193,0.193027494006599,0.483972505993401,0.427270373903807,0.675729626096193
"838",3491.73608333333,0.48625,0.33425,0.54625,0.122543869695713,0.144176974583322,0.122543869695713,0.363706130304286,0.608793869695713,0.190073025416678,0.478426974583322,0.423706130304287,0.668793869695714
